t_hour,day,hour,temp_C,rh_pct,soil_pct,co2_ppm
4335,181,15,22.11,72.21,44.52,738.1
4336,181,16,21.46,74.09,46.17,800.0
4337,181,17,20.74,75.99,,806.0
4338,181,18,20.6,74.13,50.46,814.4
4339,181,19,20.59,69.02,48.83,792.2
4340,181,20,19.98,70.58,48.11,760.5
4341,181,21,21.39,72.23,47.96,714.7
4342,181,22,22.23,64.4,43.73,681.2
4343,181,23,23.01,63.11,39.74,660.0
4344,182,0,23.86,63.42,35.64,632.1
4345,182,1,25.2,61.76,34.24,643.0
4346,182,2,25.79,57.07,32.49,602.5
4347,182,3,25.63,51.44,28.75,528.1
4348,182,4,26.81,49.91,28.66,545.3
4349,182,5,27.7,49.66,28.27,492.4
4350,182,6,27.87,49.8,30.7,470.2
4351,182,7,27.29,50.05,34.8,479.6
4352,182,8,27.15,48.62,35.66,499.8
4353,182,9,25.95,52.94,34.41,479.3
4354,182,10,24.89,57.9,36.22,487.9
4355,182,11,23.87,62.34,36.8,484.8
4356,182,12,23.6,66.68,36.99,541.1
4357,182,13,22.56,75.67,36.02,607.7
4358,182,14,21.56,76.87,35.98,606.8
4359,182,15,21.9,83.57,36.48,661.6
4360,182,16,21.4,83.07,38.78,704.6
4361,182,17,21.1,87.57,40.1,697.2
4362,182,18,20.69,91.09,43.69,651.7
4363,182,19,20.5,88.65,44.36,628.3
4364,182,20,19.84,91.33,,611.7
4365,182,21,21.2,89.04,42.3,642.2
4366,182,22,22.36,81.98,38.88,618.0
4367,182,23,23.27,76.39,36.53,567.4
4368,183,0,24.28,75.31,33.98,
4369,183,1,25.74,73.26,27.86,488.6
4370,183,2,25.89,65.31,25.43,481.9
4371,183,3,26.56,61.15,28.5,438.6
4372,183,4,26.79,58.88,28.92,407.5
4373,183,5,28.32,55.34,27.97,415.5
4374,183,6,28.91,61.64,28.9,462.7
4375,183,7,27.6,61.77,25.28,521.7
4376,183,8,26.61,62.05,26.78,499.4
4377,183,9,26.19,67.13,30.4,500.4
4378,183,10,25.36,67.94,31.12,537.7
4379,183,11,23.98,73.65,28.69,593.6
4380,183,12,24.24,,29.38,564.3
4381,183,13,23.42,73.46,33.5,600.3
4382,183,14,22.72,80.01,35.2,619.1
4383,183,15,21.51,87.27,33.34,599.4
4384,183,16,21.29,86.28,39.12,595.3
4385,183,17,20.66,84.47,36.92,606.9
4386,183,18,20.39,86.44,36.74,626.3
4387,183,19,20.87,83.64,34.73,659.0
4388,183,20,,81.2,32.65,661.9
4389,183,21,22.0,81.43,31.67,670.4
4390,183,22,22.87,76.36,32.71,645.9
4391,183,23,24.42,66.76,34.74,599.1
4392,184,0,24.75,59.6,,565.8
4393,184,1,25.29,56.78,30.18,554.9
4394,184,2,25.74,48.48,30.54,551.5
4395,184,3,26.87,45.95,30.97,518.9
4396,184,4,,40.8,30.93,473.7
4397,184,5,27.9,45.97,31.15,471.1
4398,184,6,27.65,52.9,30.79,478.7
4399,184,7,27.07,50.3,31.15,511.5
4400,184,8,26.93,53.0,31.19,500.2
4401,184,9,26.29,52.8,34.01,499.7
4402,184,10,25.35,,39.13,543.6
4403,184,11,25.42,65.28,39.86,559.6
4404,184,12,24.39,67.69,40.31,578.6
4405,184,13,24.04,70.83,41.35,642.1
4406,184,14,22.72,71.82,40.49,633.0
4407,184,15,22.0,78.9,42.53,711.2
4408,184,16,21.3,71.54,43.61,708.9
4409,184,17,20.03,72.94,42.69,739.8
4410,184,18,20.76,74.56,44.28,735.5
4411,184,19,20.81,73.19,43.7,733.9
4412,184,20,21.58,75.5,,710.6
4413,184,21,21.76,77.5,40.79,710.0
4414,184,22,22.53,70.41,40.19,670.8
4415,184,23,23.09,73.81,40.88,624.0
4416,185,0,24.85,65.56,41.08,637.4
4417,185,1,26.01,65.97,39.28,599.6
4418,185,2,27.1,62.72,36.9,547.3
4419,185,3,28.52,57.99,35.76,482.3
4420,185,4,29.54,54.46,35.56,513.0
4421,185,5,30.05,53.08,35.8,482.9
4422,185,6,29.17,53.41,35.88,528.8
4423,185,7,28.6,51.28,35.42,533.8
4424,185,8,27.69,52.52,37.47,540.2
4425,185,9,27.52,,36.25,555.2
4426,185,10,26.78,53.24,41.73,627.8
4427,185,11,25.11,55.47,43.44,587.2
4428,185,12,24.11,57.14,41.37,619.3
4429,185,13,22.45,61.27,42.24,639.2
4430,185,14,21.71,67.67,44.24,660.1
4431,185,15,20.26,72.3,43.75,687.1
4432,185,16,20.22,81.58,40.92,697.7
4433,185,17,20.22,76.61,,713.9
4434,185,18,21.17,79.47,40.43,716.3
4435,185,19,21.65,79.64,36.77,678.5
4436,185,20,21.69,81.18,33.81,680.3
4437,185,21,22.66,81.18,34.84,681.3
4438,185,22,22.64,77.53,34.01,642.1
4439,185,23,,74.45,32.09,661.3
4440,186,0,24.47,68.3,30.61,657.8
4441,186,1,24.49,66.51,27.22,638.0
4442,186,2,25.71,57.25,28.05,618.3
4443,186,3,26.24,57.16,26.26,581.3
4444,186,4,27.21,55.03,25.3,579.7
4445,186,5,27.28,52.38,26.39,
4446,186,6,27.91,51.62,26.38,592.0
4447,186,7,27.96,52.14,25.74,563.9
4448,186,8,28.41,58.02,22.88,561.9
4449,186,9,27.75,70.08,25.3,584.5
4450,186,10,26.52,75.66,27.16,618.9
4451,186,11,25.5,76.11,27.86,633.2
4452,186,12,23.87,80.8,27.63,639.5
4453,186,13,23.23,85.53,29.63,703.4
4454,186,14,22.68,85.1,32.39,693.9
4455,186,15,23.12,83.65,34.09,689.3
4456,186,16,21.96,85.62,38.58,673.8
4457,186,17,21.31,89.38,40.6,666.0
4458,186,18,20.83,84.62,40.57,708.0
4459,186,19,,82.16,41.98,737.1
4460,186,20,21.66,82.83,41.59,719.4
4461,186,21,22.22,80.77,40.97,709.8
4462,186,22,23.56,82.08,42.66,680.4
4463,186,23,24.09,73.87,39.57,618.1
4464,187,0,25.57,77.25,38.48,643.9
4465,187,1,26.74,68.09,39.73,640.2
4466,187,2,27.55,58.37,39.06,609.0
4467,187,3,28.09,55.8,37.15,552.0
4468,187,4,29.87,50.68,,521.4
4469,187,5,29.57,50.06,28.07,488.0
4470,187,6,29.7,50.23,32.67,485.4
4471,187,7,29.04,50.98,33.53,496.2
4472,187,8,29.49,50.76,32.81,497.6
4473,187,9,29.08,55.46,34.31,479.9
4474,187,10,27.66,58.37,33.32,563.2
4475,187,11,26.81,66.08,33.89,594.5
4476,187,12,25.75,69.72,33.35,633.0
4477,187,13,24.3,71.04,32.04,648.5
4478,187,14,23.64,70.25,29.5,635.8
4479,187,15,22.88,74.02,28.21,662.2
4480,187,16,22.21,73.72,32.17,676.6
4481,187,17,21.66,72.61,31.55,710.6
4482,187,18,21.63,76.47,33.82,738.2
4483,187,19,21.76,,36.46,750.7
4484,187,20,22.07,76.59,36.67,758.4
4485,187,21,22.28,75.82,35.97,776.5
4486,187,22,23.94,,35.94,747.9
4487,187,23,24.2,67.67,34.61,733.6
4488,188,0,25.41,67.22,36.49,699.8
4489,188,1,26.22,64.06,39.42,606.7
4490,188,2,28.04,59.04,41.19,568.6
4491,188,3,28.22,57.36,35.61,518.3
4492,188,4,28.42,50.59,34.14,505.0
4493,188,5,28.36,45.39,33.88,472.4
4494,188,6,28.78,43.17,34.79,485.8
4495,188,7,28.02,46.6,31.49,514.2
4496,188,8,27.57,49.62,28.77,552.4
4497,188,9,26.06,56.5,32.7,604.2
4498,188,10,25.72,57.67,32.77,574.5
4499,188,11,24.79,64.07,31.21,569.1
4500,188,12,23.28,68.35,30.73,674.1
4501,188,13,23.16,70.1,33.41,720.1
4502,188,14,21.73,75.83,33.42,742.2
4503,188,15,21.58,79.46,35.53,756.4
4504,188,16,20.74,80.62,34.88,764.3
4505,188,17,21.33,83.06,32.6,719.9
4506,188,18,21.57,83.9,36.67,705.1
4507,188,19,21.12,83.61,38.02,701.5
4508,188,20,21.1,81.54,37.51,674.9
4509,188,21,22.16,75.98,36.4,
4510,188,22,22.9,74.23,39.12,692.8
4511,188,23,23.84,69.18,39.6,653.8
4512,189,0,25.57,63.4,40.99,627.6
4513,189,1,26.16,60.19,38.68,599.8
4514,189,2,27.19,60.1,37.85,582.3
4515,189,3,28.5,58.46,,540.6
4516,189,4,29.45,55.22,36.05,550.3
4517,189,5,29.62,52.86,35.52,542.7
4518,189,6,29.51,55.22,34.3,499.2
4519,189,7,28.45,49.17,35.43,499.3
4520,189,8,27.66,54.49,33.28,506.3
4521,189,9,27.39,52.23,35.42,520.0
4522,189,10,26.64,52.63,37.09,558.5
4523,189,11,25.84,56.58,37.78,
4524,189,12,25.42,68.82,39.89,643.0
4525,189,13,23.76,78.58,40.26,677.9
4526,189,14,,84.48,40.03,703.8
4527,189,15,22.15,88.54,42.21,670.1
4528,189,16,21.23,85.12,44.15,712.8
4529,189,17,21.67,87.58,43.55,737.6
4530,189,18,21.94,86.83,42.61,715.8
4531,189,19,22.1,84.41,42.34,721.4
4532,189,20,23.27,84.16,41.08,726.9
4533,189,21,22.88,81.0,43.84,735.8
4534,189,22,23.63,81.25,43.65,718.2
4535,189,23,24.73,72.17,42.66,690.8
4536,190,0,25.22,69.53,39.71,676.7
4537,190,1,26.44,63.88,40.31,628.7
4538,190,2,26.84,60.13,38.11,603.4
4539,190,3,28.13,59.06,36.1,555.9
4540,190,4,29.31,54.21,37.26,560.9
4541,190,5,29.76,54.39,,501.4
4542,190,6,28.87,54.24,32.56,517.6
4543,190,7,28.36,53.73,32.88,519.0
4544,190,8,28.42,54.91,34.01,552.5
4545,190,9,27.89,57.98,34.39,546.2
4546,190,10,,59.85,35.99,
4547,190,11,25.78,64.71,33.71,599.8
4548,190,12,24.95,68.85,29.8,639.8
4549,190,13,23.61,71.96,30.09,641.5
4550,190,14,23.3,81.51,32.91,687.6
4551,190,15,22.17,86.33,28.39,665.0
4552,190,16,21.28,87.83,28.99,673.3
4553,190,17,21.21,90.15,27.2,653.7
4554,190,18,22.05,87.87,28.74,690.8
4555,190,19,22.88,86.69,34.27,704.1
4556,190,20,23.21,84.96,34.62,708.4
4557,190,21,23.85,79.6,34.89,728.6
4558,190,22,24.84,78.78,36.77,
4559,190,23,24.91,74.51,36.61,677.1
4560,191,0,26.18,70.51,35.84,644.0
4561,191,1,26.72,65.9,37.33,607.4
4562,191,2,27.82,72.23,37.73,608.7
4563,191,3,28.48,67.02,37.77,629.0
4564,191,4,29.35,58.58,37.07,585.4
4565,191,5,29.74,53.16,36.2,584.3
4566,191,6,28.28,56.29,,576.7
4567,191,7,28.49,61.75,37.71,578.0
4568,191,8,28.6,61.55,40.71,585.7
4569,191,9,28.28,68.34,39.13,586.6
4570,191,10,27.43,73.71,42.94,514.8
4571,191,11,27.32,76.54,44.66,589.5
4572,191,12,26.31,79.53,43.51,603.9
4573,191,13,25.35,83.95,45.53,632.1
4574,191,14,24.76,90.15,45.07,659.2
4575,191,15,23.88,94.09,45.99,668.4
4576,191,16,22.58,94.0,45.67,699.8
4577,191,17,20.88,94.83,45.93,715.3
4578,191,18,20.69,100.0,48.09,705.5
4579,191,19,21.4,100.0,48.94,711.3
4580,191,20,21.7,100.0,46.14,703.3
4581,191,21,22.84,99.38,43.46,711.6
4582,191,22,23.75,96.06,43.48,653.4
4583,191,23,25.34,91.78,43.43,609.5
4584,192,0,26.09,89.68,41.19,604.0
4585,192,1,27.28,86.85,43.6,560.6
4586,192,2,28.39,82.79,44.19,514.6
4587,192,3,29.84,76.44,41.89,483.2
4588,192,4,29.36,74.45,39.74,470.7
4589,192,5,29.5,71.94,38.97,464.5
4590,192,6,30.08,69.83,38.3,
4591,192,7,30.65,77.9,41.14,448.1
4592,192,8,30.16,73.41,43.43,489.3
4593,192,9,29.19,78.03,43.87,547.2
4594,192,10,28.62,77.64,45.82,524.1
4595,192,11,27.92,81.17,48.09,521.2
4596,192,12,26.48,92.3,48.77,589.2
4597,192,13,25.47,91.98,50.19,665.9
4598,192,14,24.95,92.62,51.88,641.1
4599,192,15,24.84,95.23,53.16,694.0
4600,192,16,24.2,94.71,51.67,757.5
4601,192,17,23.45,98.84,50.36,744.8
4602,192,18,22.99,97.43,49.75,789.0
4603,192,19,23.17,98.8,48.1,775.1
4604,192,20,23.27,93.01,44.82,767.1
4605,192,21,23.82,85.43,45.89,725.6
4606,192,22,23.96,82.49,45.95,724.8
4607,192,23,25.55,75.01,42.41,712.1
4608,193,0,25.87,77.0,41.26,717.2
4609,193,1,26.68,69.15,40.24,709.8
4610,193,2,27.74,63.52,40.03,664.7
4611,193,3,29.59,63.01,37.36,704.2
4612,193,4,29.84,59.92,34.52,695.8
4613,193,5,29.81,55.01,35.9,672.8
4614,193,6,29.66,62.18,33.25,620.8
4615,193,7,30.4,60.34,33.74,571.0
4616,193,8,28.47,62.19,34.27,539.3
4617,193,9,27.51,64.85,35.44,534.0
4618,193,10,28.29,70.97,37.51,596.0
4619,193,11,27.55,76.5,42.28,634.3
4620,193,12,25.84,78.21,40.35,645.9
4621,193,13,24.81,81.69,43.68,672.3
4622,193,14,23.89,85.25,39.93,694.3
4623,193,15,23.5,91.25,44.33,739.8
4624,193,16,23.71,90.44,41.32,734.4
4625,193,17,23.26,98.69,47.4,756.4
4626,193,18,22.62,96.82,47.0,767.7
4627,193,19,23.02,96.47,49.74,741.2
4628,193,20,22.89,91.67,51.53,771.0
4629,193,21,22.93,85.97,49.82,740.4
4630,193,22,22.93,81.23,48.19,688.4
4631,193,23,23.32,75.89,45.55,682.6
4632,194,0,24.24,72.17,46.27,651.2
4633,194,1,25.04,66.75,44.39,628.8
4634,194,2,26.56,66.8,41.87,567.4
4635,194,3,27.08,62.5,42.37,564.9
4636,194,4,26.5,,40.06,598.9
4637,194,5,26.98,57.54,39.3,546.1
4638,194,6,27.46,61.46,39.72,547.9
4639,194,7,27.54,63.54,38.85,528.4
4640,194,8,28.37,65.48,38.66,607.4
4641,194,9,27.66,64.27,42.82,647.1
4642,194,10,27.52,65.08,43.34,665.6
4643,194,11,26.65,66.29,43.73,651.5
4644,194,12,25.69,75.81,44.62,652.0
4645,194,13,24.31,82.33,46.78,700.4
4646,194,14,23.46,84.1,45.79,691.4
4647,194,15,22.38,86.48,47.79,684.9
4648,194,16,22.0,87.45,49.14,710.8
4649,194,17,21.61,87.53,46.09,731.7
4650,194,18,21.13,90.84,50.3,749.6
4651,194,19,21.96,90.55,53.17,736.8
4652,194,20,22.63,96.37,50.95,751.4
4653,194,21,23.05,97.93,48.04,710.5
4654,194,22,24.0,98.48,47.87,704.2
4655,194,23,24.95,96.18,44.19,680.9
4656,195,0,25.58,90.18,46.3,664.2
4657,195,1,26.76,87.5,44.43,660.0
4658,195,2,27.5,82.1,46.9,612.9
4659,195,3,27.99,83.38,44.28,567.6
4660,195,4,28.01,81.18,43.45,505.4
4661,195,5,28.55,79.43,45.65,448.6
4662,195,6,29.27,78.29,44.67,452.5
4663,195,7,28.97,83.1,45.24,465.1
4664,195,8,30.04,78.86,47.68,459.9
4665,195,9,29.77,86.02,46.85,469.8
4666,195,10,29.44,87.27,44.96,546.7
4667,195,11,28.63,85.59,43.09,603.7
4668,195,12,28.24,86.78,45.66,
4669,195,13,26.4,85.61,47.69,631.7
4670,195,14,23.91,91.7,50.89,678.0
4671,195,15,22.92,91.91,51.08,691.8
4672,195,16,22.66,95.37,48.82,697.0
4673,195,17,22.35,100.0,44.77,708.9
4674,195,18,22.36,99.21,51.36,748.8
4675,195,19,23.13,98.13,52.34,777.3
4676,195,20,23.57,93.04,52.18,745.2
4677,195,21,24.44,90.24,52.04,738.9
4678,195,22,24.6,95.67,48.24,713.3
4679,195,23,24.95,94.17,45.88,658.7
4680,196,0,26.84,89.04,48.67,623.7
4681,196,1,27.81,83.02,48.91,565.1
4682,196,2,28.36,79.23,46.25,573.4
4683,196,3,28.86,76.5,42.98,590.0
4684,196,4,29.22,,41.57,557.1
4685,196,5,29.37,73.01,40.87,527.5
4686,196,6,29.02,69.55,45.2,551.0
4687,196,7,28.39,67.45,44.89,582.6
4688,196,8,28.24,70.65,,559.7
4689,196,9,27.61,69.92,43.62,573.3
4690,196,10,27.64,75.98,45.19,595.8
4691,196,11,,79.98,43.73,605.0
4692,196,12,26.13,78.76,45.96,648.2
4693,196,13,24.76,83.96,49.68,662.4
4694,196,14,23.84,83.37,50.92,681.1
4695,196,15,23.29,89.91,50.14,708.2
4696,196,16,23.05,92.49,49.86,694.5
4697,196,17,22.57,100.0,47.18,664.5
4698,196,18,22.95,100.0,47.6,707.3
4699,196,19,22.97,100.0,48.6,694.6
4700,196,20,23.66,93.03,46.82,747.3
4701,196,21,23.9,89.26,50.62,779.1
4702,196,22,23.74,83.54,51.49,735.5
4703,196,23,24.96,86.78,46.88,761.9
4704,197,0,26.43,83.42,42.62,742.8
4705,197,1,27.74,82.83,40.25,682.3
4706,197,2,28.85,78.46,43.21,580.0
4707,197,3,29.4,75.02,44.54,574.6
4708,197,4,29.59,72.78,,555.6
4709,197,5,30.32,74.83,46.78,553.7
4710,197,6,30.65,75.07,46.07,541.8
4711,197,7,30.18,72.13,43.62,516.3
4712,197,8,30.35,78.64,44.89,521.1
4713,197,9,29.17,79.69,45.22,562.4
4714,197,10,28.06,81.14,45.69,579.7
4715,197,11,27.98,,50.05,602.0
4716,197,12,27.27,82.91,50.65,598.5
4717,197,13,25.88,87.7,54.21,640.5
4718,197,14,24.95,92.12,51.62,648.6
4719,197,15,24.09,94.43,57.79,706.6
4720,197,16,21.98,95.6,57.12,712.5
4721,197,17,21.32,96.65,58.51,724.3
4722,197,18,21.4,99.26,59.85,789.7
4723,197,19,21.56,100.0,58.08,776.0
4724,197,20,22.29,99.13,58.84,752.5
4725,197,21,,99.84,59.36,749.4
4726,197,22,24.28,96.38,56.4,678.8
4727,197,23,24.75,91.18,53.54,686.8
4728,198,0,26.07,88.01,52.3,680.9
4729,198,1,27.02,80.09,50.76,659.4
4730,198,2,27.99,77.69,52.36,541.1
4731,198,3,28.76,70.34,52.46,518.2
4732,198,4,30.62,65.77,51.11,
4733,198,5,29.76,59.38,51.43,503.4
4734,198,6,29.81,60.09,46.63,531.4
4735,198,7,29.8,67.04,45.44,546.1
4736,198,8,29.11,69.02,46.45,527.4
4737,198,9,29.08,74.12,49.29,587.9
4738,198,10,28.7,84.74,50.28,604.0
4739,198,11,27.66,89.13,53.91,677.2
4740,198,12,26.46,90.18,56.16,707.4
4741,198,13,25.37,91.99,55.57,743.8
4742,198,14,24.36,95.67,55.78,753.1
4743,198,15,23.51,96.94,57.02,807.9
4744,198,16,22.81,97.93,56.32,832.6
4745,198,17,22.57,100.0,59.48,870.1
4746,198,18,22.82,100.0,56.82,864.3
4747,198,19,22.27,100.0,57.01,846.3
4748,198,20,22.21,97.04,57.75,838.4
4749,198,21,22.13,93.83,56.05,844.1
4750,198,22,23.7,,53.8,829.6
4751,198,23,24.94,93.37,52.49,787.6
4752,199,0,26.33,97.51,52.92,695.5
4753,199,1,26.68,91.19,50.59,
4754,199,2,28.7,85.57,47.31,606.7
4755,199,3,29.18,83.72,48.84,581.6
4756,199,4,29.93,78.64,48.83,558.6
4757,199,5,30.76,76.38,50.21,510.7
4758,199,6,30.32,74.39,51.18,520.8
4759,199,7,29.94,66.98,55.15,581.6
4760,199,8,29.71,69.74,56.87,580.1
4761,199,9,30.56,72.32,55.02,614.6
4762,199,10,29.63,79.96,56.0,692.4
4763,199,11,29.24,83.77,55.05,729.0
4764,199,12,28.47,84.04,54.57,728.9
4765,199,13,27.22,87.74,52.32,755.5
4766,199,14,25.41,85.7,52.58,786.8
4767,199,15,24.93,86.46,54.44,837.4
4768,199,16,23.29,92.33,,872.9
4769,199,17,23.64,94.24,52.85,799.3
4770,199,18,23.4,,50.04,778.5
4771,199,19,22.03,92.86,54.53,772.8
4772,199,20,22.38,91.91,54.71,735.9
4773,199,21,23.47,89.31,52.3,628.5
4774,199,22,24.22,90.31,52.45,603.0
4775,199,23,25.6,89.45,55.82,591.5
4776,200,0,26.18,87.91,55.55,562.2
4777,200,1,26.63,88.78,,520.9
4778,200,2,27.74,83.62,52.79,509.2
4779,200,3,28.74,84.27,47.78,506.6
4780,200,4,29.32,78.05,46.68,486.1
4781,200,5,30.46,73.06,44.0,518.9
4782,200,6,30.15,74.99,42.6,520.0
4783,200,7,30.24,70.87,43.64,505.3
4784,200,8,29.9,74.52,40.15,495.0
4785,200,9,28.5,77.39,41.25,517.9
4786,200,10,27.18,83.83,44.96,579.2
4787,200,11,26.48,86.99,44.54,590.7
4788,200,12,26.65,90.82,43.24,642.4
4789,200,13,25.87,96.01,44.67,678.4
4790,200,14,23.96,97.26,45.6,759.1
4791,200,15,21.69,98.16,45.87,787.8
4792,200,16,21.81,100.0,44.83,783.0
4793,200,17,21.61,100.0,47.13,810.5
4794,200,18,22.25,100.0,49.13,828.7
4795,200,19,22.0,100.0,47.34,807.3
4796,200,20,22.7,100.0,45.74,761.5
4797,200,21,23.82,100.0,46.14,756.2
4798,200,22,24.4,96.71,44.05,731.2
4799,200,23,25.17,87.94,44.23,662.6
